x;y;causa;data
225,274755;184,87498;accident;2005-06-21
305,234789;304,87501;lightning;2005-06-21
199,152292;304,87501;accident;2005-06-21
239,225990;302,54099;lightning;2005-06-21
 55,794427;204,87499;accident;2005-06-21
 34,795039;214,87502;accident;2005-06-21
 40,477006;178,81401;accident;2005-06-21
278,727007; 90,84599;lightning;2005-06-22
271,726984; 41,24001;lightning;2005-06-22
291,759017; 83,63202;lightning;2005-06-22
293,085987; 76,81600;lightning;2005-06-22
266,567011; 86,07401;lightning;2005-06-22
309,331987;222,83500;lightning;2005-06-22
350,964990;208,14099;lightning;2005-06-22
307,307013;222,57001;lightning;2005-06-22
289,474006;232,40302;accident;2005-06-22
335,031994;227,42001;lightning;2005-06-22
245,710015;225,72499;accident;2005-06-22
349,265972;204,36000;lightning;2005-06-22
315,034900;224,87501;lightning;2005-06-22
273,937002;305,73600;lightning;2005-06-22
316,782007;241,80398;lightning;2005-06-22
247,120013;276,79002;lightning;2005-06-22
198,286993;302,53500;accident;2005-06-22
183,816003;308,88003;intentional;2005-06-22
195,251012;312,98598;other;2005-06-22
199,192267;304,87501;lightning;2005-06-22
265,474615;314,87500;lightning;2005-06-22
225,114855;344,87500;lightning;2005-06-22
 68,295009;224,72702;accident;2005-06-22
156,473983;174,87499;lightning;2005-06-22
279,338984; 97,12402;lightning;2005-06-23
292,869002; 76,67901;lightning;2005-06-23
267,503985; 88,38401;lightning;2005-06-23
274,810016; 70,36899;lightning;2005-06-23
287,056997; 48,44099;lightning;2005-06-23
260,573999; 70,06198;lightning;2005-06-23
283,673993; 65,71198;lightning;2005-06-23
295,274738; 64,87499;lightning;2005-06-23
294,686985; 58,64600;lightning;2005-06-23
 50,413992;173,01400;lightning;2005-06-23
348,798984;208,67402;lightning;2005-06-23
265,514590;314,87500;lightning;2005-06-23
289,161001; 49,27598;lightning;2005-06-24
288,908999; 46,47701;lightning;2005-06-24
294,726960; 58,64600;lightning;2005-06-24
290,451994; 72,47999;lightning;2005-06-24
136,873720;144,87500;accident;2005-06-24
281,285007;250,66200;lightning;2005-06-24
312,573000;203,02499;lightning;2005-06-24
327,147005;206,83801;lightning;2005-06-24
263,601986;248,65202;lightning;2005-06-24
356,410984;219,15798;lightning;2005-06-24
311,987006;207,33501;lightning;2005-06-24
246,234167;354,87498;accident;2005-06-24
217,225989;300,78301;accident;2005-06-24
265,074865;224,87501;lightning;2005-06-25
272,163991;290,07699;lightning;2005-06-25
229,249989;279,54398;accident;2005-06-25
225,977995;296,33999;accident;2005-06-25
217,191011;300,78501;accident;2005-06-25
 97,633221;254,87500;accident;2005-06-25
 97,673196;254,87500;accident;2005-06-25
195,394682;194,87501;intentional;2005-06-25
115,314723; 84,87500;accident;2005-06-26
115,314723; 64,87499;accident;2005-06-26
235,594541;304,87501;intentional;2005-06-26
115,208989;191,36900;intentional;2005-06-26
 85,514600;174,87499;accident;2005-06-27
145,114846;114,87500;lightning;2005-06-27
257,029016;346,57302;lightning;2005-06-27
 25,014916;234,87499;accident;2005-06-27
 36,141997;214,00201;accident;2005-06-27
190,195014;242,98700;lightning;2005-06-27
297,852006; 74,36901;lightning;2005-06-28
278,956983; 99,37701;lightning;2005-06-28
136,913695;144,87500;accident;2005-06-28
321,013001;253,91800;accident;2005-06-28
 45,994316;224,87501;accident;2005-06-28
126,993619;224,87501;intentional;2005-06-28
267,074974; 80,54699;intentional;2005-06-29
125,994284;124,87498;accident;2005-06-29
106,513987; 94,87499;accident;2005-06-29
320,520989;221,29201;lightning;2005-06-29
294,914963;234,87499;accident;2005-06-29
313,421989;193,32502;accident;2005-06-29
276,803010;314,30300;lightning;2005-06-29
199,232242;304,87501;accident;2005-06-29
127,033594;224,87501;other;2005-06-29
 46,034291;224,87501;intentional;2005-06-29
125,434634;254,87500;intentional;2005-06-29
227,108009;198,34000;accident;2005-06-30
186,877009;332,52400;accident;2005-06-30
266,053932; 81,59601;accident;2005-07-01
205,714468;274,87502;intentional;2005-07-01
353,363010;164,27498;accident;2005-07-03
115,234773;124,87498;intentional;2005-07-03
119,352158; 94,87499;accident;2005-07-03
301,627005;236,92799;accident;2005-07-03
239,541993;315,70700;accident;2005-07-03
 25,034903;224,87501;intentional;2005-07-03
 95,354686;244,87502;accident;2005-07-03
 54,954952; 94,87499;intentional;2005-07-04
229,033005;181,32900;intentional;2005-07-04
345,234773;144,87500;other;2005-07-05
181,064004;351,54898;accident;2005-07-05
 58,712602;234,87499;accident;2005-07-05
 66,873698;244,87502;accident;2005-07-05
 58,752577;234,87499;accident;2005-07-05
136,673845;254,87500;accident;2005-07-05
 97,393371;254,87500;accident;2005-07-05
135,434660;124,87498;accident;2005-07-06
240,874999;355,89998;accident;2005-07-06
275,334009;292,44199;lightning;2005-07-07
199,272217;304,87501;accident;2005-07-07
267,097000; 29,82899;lightning;2005-07-08
134,203990; 69,65500;intentional;2005-07-08
166,114234; 74,87501;lightning;2005-07-08
229,139019;217,85699;intentional;2005-07-08
214,919991;214,96200;intentional;2005-07-08
 85,194800;224,87501;intentional;2005-07-08
326,078993;199,62100;lightning;2005-07-09
313,725999;141,36699;lightning;2005-07-09
305,154839;234,87499;lightning;2005-07-09
254,401020;313,12298;lightning;2005-07-09
175,634520;164,87501;intentional;2005-07-10
 85,194800;234,87499;intentional;2005-07-10
267,699983;294,56198;accident;2005-07-11
175,594545;164,87501;intentional;2005-07-13
331,054002;211,64300;accident;2005-07-13
265,554565;304,87501;other;2005-07-13
185,234756;324,87499;intentional;2005-07-13
196,873717;174,87499;intentional;2005-07-14
 85,754450;194,87501;accident;2005-07-14
 58,872502;234,87499;accident;2005-07-14
235,914341;174,87499;intentional;2005-07-15
 58,912477;234,87499;other;2005-07-15
266,194165; 54,87500;accident;2005-07-16
116,053981; 92,11899;intentional;2005-07-16
217,261007;251,73101;accident;2005-07-16
269,430980;342,20499;accident;2005-07-16
176,473995;334,87497;accident;2005-07-16
104,893001;237,42300;intentional;2005-07-16
185,914331;224,87501;intentional;2005-07-16
185,954306;224,87501;intentional;2005-07-16
305,234789;124,87498;accident;2005-07-17
166,753794;234,87499;intentional;2005-07-17
105,006010;266,89201;accident;2005-07-17
327,679992;183,73701;accident;2005-07-18
202,187993;342,01998;accident;2005-07-18
136,314990; 90,07899;accident;2005-07-19
209,561982;345,50700;accident;2005-07-19
115,274748;124,87498;accident;2005-07-20
 75,139009;182,11898;accident;2005-07-21
247,235981;243,60901;accident;2005-07-21
 55,954327;214,87502;accident;2005-07-21
119,592008; 94,87499;intentional;2005-07-22
165,834409;214,87502;accident;2005-07-22
 56,434027;254,87500;accident;2005-07-22
308,287000; 65,99001;intentional;2005-07-23
135,474635;124,87498;accident;2005-07-23
241,395993;276,27498;intentional;2005-07-23
275,594566;244,87502;accident;2005-07-23
204,382981;243,23101;accident;2005-07-23
219,958000;314,23800;other;2005-07-23
101,953999;181,59799;intentional;2005-07-23
235,234766;194,87501;other;2005-07-24
294,994913;174,87499;accident;2005-07-24
 97,713171;254,87500;intentional;2005-07-24
 85,714475;194,87501;accident;2005-07-24
 88,152950;244,87502;accident;2005-07-24
205,114843;374,87500;lightning;2005-07-25
233,286984;292,57303;intentional;2005-07-25
318,615980; 71,91099;intentional;2005-07-26
 75,514014;141,63198;intentional;2005-07-26
207,149011;320,33399;accident;2005-07-26
 88,112975;244,87502;accident;2005-07-26
128,529019;149,76402;intentional;2005-07-27
205,046006;300,96898;intentional;2005-07-27
281,930004;116,55699;accident;2005-07-28
356,182007;210,86201;lightning;2005-07-28
357,492987;230,20999;lightning;2005-07-28
185,314706;344,87500;accident;2005-07-28
185,234756;204,87499;intentional;2005-07-28
358,342016;213,98602;lightning;2005-07-29
175,830997;330,25298;accident;2005-07-29
136,993645;194,87501;intentional;2005-07-30
185,394656;194,87501;intentional;2005-07-30
 14,974955;224,87501;accident;2005-07-30
125,434634;204,87499;intentional;2005-07-30
292,940997;149,90901;accident;2005-07-31
176,354070;104,87501;accident;2005-07-31
225,554580;334,87497;accident;2005-07-31
210,237000;318,46300;intentional;2005-07-31
105,554587;264,87499;accident;2005-07-31
185,274731;204,87499;accident;2005-07-31
106,394062; 94,87499;intentional;2005-08-03
328,356009;226,24099;accident;2005-08-03
341,419000;211,49601;accident;2005-08-03
198,952417;304,87501;accident;2005-08-03
178,472745;234,87499;accident;2005-08-03
205,354693;204,87499;intentional;2005-08-03
146,633896;234,87499;intentional;2005-08-03
 87,953075;244,87502;accident;2005-08-04
330,776016;145,21498;accident;2005-08-05
215,914369;274,87502;accident;2005-08-05
223,211006;334,57900;other;2005-08-05
105,474637;264,87499;intentional;2005-08-05
155,314708;244,87502;accident;2005-08-05
136,713820;254,87500;accident;2005-08-05
 97,433346;254,87500;accident;2005-08-05
 88,033025;244,87502;intentional;2005-08-05
 97,473321;254,87500;intentional;2005-08-05
218,637986;242,40400;accident;2005-08-06
283,023999;245,55099;intentional;2005-08-06
175,674495;314,87500;accident;2005-08-06
235,554566;304,87501;accident;2005-08-06
 66,913673;244,87502;accident;2005-08-06
355,516983;132,89701;lightning;2005-08-07
308,567984;140,17701;lightning;2005-08-07
119,512058; 94,87499;intentional;2005-08-07
277,453003;227,20499;lightning;2005-08-07
340,785996;193,42699;lightning;2005-08-07
344,744000;245,94499;lightning;2005-08-07
275,554591;244,87502;lightning;2005-08-07
195,394682;374,87500;accident;2005-08-07
 56,354077;244,87502;accident;2005-08-07
235,274741;124,87498;accident;2005-08-08
313,089996;186,70600;accident;2005-08-08
199,312192;304,87501;accident;2005-08-08
199,352167;304,87501;accident;2005-08-08
225,954330;324,87499;other;2005-08-08
125,474609;254,87500;accident;2005-08-08
 80,349990;179,50602;intentional;2005-08-09
119,711933; 94,87499;accident;2005-08-09
 45,554591;194,87501;intentional;2005-08-09
 75,274764;154,87498;intentional;2005-08-10
226,434030;274,87502;intentional;2005-08-10
255,554579; 64,87499;accident;2005-08-12
137,073595;194,87501;accident;2005-08-13
105,394687;234,87499;accident;2005-08-13
178,712595;234,87499;intentional;2005-08-14
 45,394691;124,87498;accident;2005-08-15
220,895934;235,69600;intentional;2005-08-15
 58,952452;234,87499;accident;2005-08-15
266,972998; 49,05600;accident;2005-08-16
119,671958; 94,87499;accident;2005-08-16
222,432013;254,11300;lightning;2005-08-16
205,034893;264,87499;lightning;2005-08-16
100,894981;185,10500;intentional;2005-08-16
185,274731;124,87498;accident;2005-08-17
293,708997;279,58299;lightning;2005-08-17
283,236986;292,41001;lightning;2005-08-17
294,851003;274,93702;lightning;2005-08-17
294,333007;287,39898;lightning;2005-08-17
283,617988;318,24801;lightning;2005-08-17
322,082972;309,99301;lightning;2005-08-17
224,875005;284,87500;lightning;2005-08-17
175,354695;364,87501;lightning;2005-08-17
199,392142;304,87501;other;2005-08-17
309,099012;315,62701;lightning;2005-08-17
220,138008;284,69699;lightning;2005-08-17
175,394670;364,87501;lightning;2005-08-17
175,434645;364,87501;lightning;2005-08-17
327,475000;212,40101;accident;2005-08-18
 66,194163;204,87499;intentional;2005-08-18
281,747997; 88,45500;lightning;2005-08-19
291,718002;214,50701;intentional;2005-08-19
125,474609;204,87499;accident;2005-08-19
186,993616;304,87501;accident;2005-08-20
213,273980;280,51601;accident;2005-08-20
 59,112352;234,87499;accident;2005-08-21
311,127024;289,22200;lightning;2005-08-22
 97,753146;254,87500;accident;2005-08-22
 58,992427;234,87499;accident;2005-08-22
325,274736; 84,87500;accident;2005-08-24
325,314711; 84,87500;accident;2005-08-24
259,407009;291,44801;accident;2005-08-24
220,048983;285,29298;other;2005-08-24
200,572004;274,55302;other;2005-08-24
 67,033598;244,87502;accident;2005-08-24
135,994310;244,87502;accident;2005-08-24
 97,793121;254,87500;accident;2005-08-24
 59,032402;234,87499;accident;2005-08-24
 59,072377;234,87499;other;2005-08-24
187,033591;304,87501;intentional;2005-08-26
255,194804;354,87498;accident;2005-08-26
136,034285;244,87502;accident;2005-08-26
301,694003; 53,58001;accident;2005-08-27
175,194795; 84,87500;intentional;2005-08-27
259,530012;287,79801;accident;2005-08-27
 97,833096;254,87500;accident;2005-08-27
 56,394052;244,87502;accident;2005-08-27
196,913692;174,87499;accident;2005-08-29
 14,978952;224,87501;accident;2005-08-29
 75,154999;141,11399;intentional;2005-08-30
196,034282;324,87499;intentional;2005-08-30
136,074260;244,87502;accident;2005-08-30
 64,954938;264,87499;intentional;2005-08-30
115,074873;254,87500;accident;2005-08-30
 35,042884;244,87502;intentional;2005-08-30
105,234787; 84,87500;accident;2005-08-31
312,134994;226,81499;accident;2005-08-31
236,313012;186,36901;intentional;2005-08-31
286,429989;339,58403;accident;2005-08-31
 95,754436; 64,87499;accident;2005-09-01
 45,954341;224,87501;accident;2005-09-01
 66,633888;254,87500;accident;2005-09-01
119,312183; 94,87499;intentional;2005-09-02
275,674516; 84,87500;accident;2005-09-03
275,714491; 84,87500;accident;2005-09-03
 55,314727;104,87501;accident;2005-09-03
175,434645;164,87501;intentional;2005-09-03
280,780003;241,36701;accident;2005-09-03
280,400000;247,52000;accident;2005-09-03
235,034891;344,87500;accident;2005-09-03
219,131997;354,57301;accident;2005-09-03
267,693987;335,86299;intentional;2005-09-03
302,871987;355,99600;intentional;2005-09-03
236,114216;294,87499;accident;2005-09-03
 96,274111;184,87498;accident;2005-09-03
146,074247;174,87499;intentional;2005-09-03
262,462019;270,86500;intentional;2005-09-04
305,234789;184,87498;accident;2005-09-04
 67,033598;254,87500;accident;2005-09-04
383,534981;119,56199;lightning;2005-09-05
330,814991;250,62902;lightning;2005-09-05
349,464008;208,04501;lightning;2005-09-05
 87,993050;244,87502;intentional;2005-09-05
125,434634;214,87502;accident;2005-09-05
326,753771; 74,87501;accident;2005-09-06
255,354703;174,87499;accident;2005-09-06
 67,113548;254,87500;intentional;2005-09-06
280,148997; 96,03098;lightning;2005-09-07
284,201983; 94,65900;lightning;2005-09-07
291,314015; 96,99902;lightning;2005-09-07
119,552033; 94,87499;intentional;2005-09-07
333,240994;200,27999;lightning;2005-09-07
340,933983;191,30100;lightning;2005-09-07
339,257032;254,59598;lightning;2005-09-07
219,328994;351,05901;accident;2005-09-07
 58,832527;234,87499;intentional;2005-09-07
304,914989;154,87498;accident;2005-09-08
205,394668; 84,87500;accident;2005-09-08
214,834005;214,79499;intentional;2005-09-08
233,808019;241,52999;accident;2005-09-08
274,177012;349,31698;other;2005-09-08
204,723008;301,24301;intentional;2005-09-08
 67,233473;254,87500;accident;2005-09-08
 55,994302;214,87502;intentional;2005-09-08
240,204978;312,64799;lightning;2005-09-09
 45,114866;244,87502;accident;2005-09-09
 56,434027;244,87502;accident;2005-09-09
375,634522;114,87500;lightning;2005-09-13
106,553962; 94,87499;intentional;2005-09-13
175,194795;124,87498;intentional;2005-09-13
175,234770;124,87498;intentional;2005-09-13
205,994293;194,87501;accident;2005-09-13
137,033620;144,87500;intentional;2005-09-14
 35,050880;244,87502;accident;2005-09-14
145,994296; 94,87499;intentional;2005-09-16
215,274769;364,87501;lightning;2005-09-16
275,116984; 72,09599;lightning;2005-09-17
 75,314739;184,87498;lightning;2005-09-17
315,034900;294,87499;other;2005-09-17
 56,513977;254,87500;intentional;2005-09-17
277,521001; 78,01701;lightning;2005-09-18
125,114834;184,87498;accident;2005-09-18
 88,192925;244,87502;intentional;2005-09-18
155,394658;244,87502;accident;2005-09-18
270,264019; 77,14399;accident;2005-09-19
236,513966;294,87499;intentional;2005-09-19
 59,152327;234,87499;intentional;2005-09-19
137,073595;144,87500;intentional;2005-09-20
286,185982;261,18402;accident;2005-09-20
 97,873071;254,87500;intentional;2005-09-20
225,434655;124,87498;intentional;2005-09-21
134,954960; 64,87499;accident;2005-09-22
166,154209; 74,87501;intentional;2005-09-22
261,115980;209,41699;accident;2005-09-22
267,789007;236,76401;accident;2005-09-22
294,795997;221,34501;accident;2005-09-22
 95,194786;194,87501;accident;2005-09-22
246,818002;148,35802;accident;2005-09-23
138,503981; 92,80800;intentional;2005-09-23
144,668765; 87,81700;intentional;2005-09-23
 84,994925;104,87501;intentional;2005-09-23
275,080007;208,00699;accident;2005-09-23
276,324989; 78,48699;lightning;2005-09-24
274,040018; 79,08902;lightning;2005-09-24
158,338017; 77,53199;intentional;2005-09-24
332,237022;233,32100;lightning;2005-09-24
332,264005;230,74901;lightning;2005-09-24
115,354698;214,87502;accident;2005-09-24
280,946019; 67,28900;accident;2005-09-25
289,558992; 88,70201;lightning;2005-09-25
315,943012; 74,56501;lightning;2005-09-25
282,876012;326,18701;intentional;2005-09-26
284,942000;326,52399;intentional;2005-09-26
166,194184; 74,87501;intentional;2005-09-27
146,034272; 94,87499;intentional;2005-09-27
354,702013;226,53801;intentional;2005-09-27
 85,594550;174,87499;accident;2005-09-28
242,265010;358,73501;accident;2005-09-29
 75,354714;184,87498;intentional;2005-09-30
 95,274736;114,87500;accident;2005-09-30
285,309010;246,46099;accident;2005-09-30
176,692018;362,56302;intentional;2005-10-01
 66,673863;254,87500;accident;2005-10-01
156,394033;174,87499;accident;2005-10-02
270,829026; 82,04401;other;2005-10-03
284,349011;115,04101;accident;2005-10-03
145,954321; 94,87499;intentional;2005-10-03
106,434037; 94,87499;intentional;2005-10-03
204,942951;114,87500;intentional;2005-10-03
277,247012;239,31901;accident;2005-10-03
239,904006;239,39900;intentional;2005-10-03
326,114011;185,41700;accident;2005-10-03
294,914963;364,87501;intentional;2005-10-03
205,685006;338,65701;accident;2005-10-03
198,992392;304,87501;intentional;2005-10-03
215,062982;342,72498;intentional;2005-10-03
205,914343;194,87501;intentional;2005-10-03
 56,234152;244,87502;accident;2005-10-03
 35,094852;204,87499;intentional;2005-10-04
326,215988; 94,79400;accident;2005-10-05
275,754466; 84,87500;accident;2005-10-05
196,753792;174,87499;intentional;2005-10-05
285,769003;266,21899;lightning;2005-10-05
105,514612;264,87499;intentional;2005-10-05
306,034289; 74,87501;lightning;2005-10-06
175,154820;154,87498;intentional;2005-10-06
176,274120;104,87501;accident;2005-10-06
115,274748; 84,87500;lightning;2005-10-06
330,817989;233,23602;lightning;2005-10-06
285,114852;274,87502;lightning;2005-10-06
300,643980;260,11701;lightning;2005-10-06
218,115992;282,60198;lightning;2005-10-06
176,434020;334,87497;lightning;2005-10-06
289,588014;356,27199;lightning;2005-10-06
115,434648;244,87502;intentional;2005-10-06
145,154821;244,87502;accident;2005-10-06
 35,034889;244,87502;accident;2005-10-06
307,749017; 88,36502;lightning;2005-10-07
203,325002;302,21000;other;2005-10-07
194,080984;302,62802;accident;2005-10-07
315,434650;304,87501;lightning;2005-10-07
275,474641; 34,87499;lightning;2005-10-08
124,693018;100,56699;intentional;2005-10-08
343,265005;197,95300;lightning;2005-10-08
221,055994;241,61701;lightning;2005-10-08
236,473991;294,87499;other;2005-10-08
 46,074266;224,87501;intentional;2005-10-09
 35,046882;244,87502;intentional;2005-10-09
137,113570;144,87500;intentional;2005-10-10
115,034898;164,87501;accident;2005-10-11
258,743984; 58,48798;accident;2005-10-12
105,594562;194,87501;accident;2005-10-15
137,153545;144,87500;intentional;2005-10-27
251,583982;210,06599;accident;2005-10-27
225,274755; 94,87499;accident;2005-11-01
 95,794411; 64,87499;intentional;2005-11-02
345,234773;234,87499;accident;2005-11-02
244,875017;224,87501;accident;2005-11-02
261,578012;290,39699;accident;2005-11-02
185,434631;184,87498;intentional;2005-11-02
341,576981;149,07901;accident;2005-11-03
305,994314; 74,87501;accident;2005-11-03
136,793770;144,87500;accident;2005-11-03
242,401005;243,80001;accident;2005-11-03
286,908010;262,94500;accident;2005-11-03
256,066019;243,35001;accident;2005-11-03
262,752997;204,23200;accident;2005-11-03
300,031003;332,62998;intentional;2005-11-03
298,945003;334,46203;intentional;2005-11-03
223,389015;306,43700;accident;2005-11-03
236,154191;294,87499;accident;2005-11-03
215,314744;334,87497;intentional;2005-11-03
286,234152;334,87497;intentional;2005-11-03
298,379996;331,98502;intentional;2005-11-03
 56,314102;254,87500;intentional;2005-11-03
105,914362;254,87500;intentional;2005-11-03
 66,913673;254,87500;accident;2005-11-03
328,700993;202,89799;accident;2005-11-04
211,610980;311,57398;accident;2005-11-04
323,368968;143,24102;accident;2005-11-05
196,793767;174,87499;other;2005-11-05
 97,513296;254,87500;intentional;2005-11-05
 55,394677;104,87501;accident;2005-11-06
107,153547;134,87501;accident;2005-11-06
343,804987;246,33498;lightning;2005-11-06
332,979997;242,10499;lightning;2005-11-06
308,113988;221,30700;lightning;2005-11-06
331,741012;242,09799;lightning;2005-11-06
359,711000;217,97600;lightning;2005-11-06
215,234794;324,87499;accident;2005-11-06
293,387998;330,37998;lightning;2005-11-06
166,673884;234,87499;intentional;2005-11-06
 95,594536;234,87499;intentional;2005-11-06
225,354705;124,87498;accident;2005-11-07
114,867003;104,87501;accident;2005-11-07
176,314095;104,87501;accident;2005-11-07
332,936984;241,82500;lightning;2005-11-07
235,719983;190,88798;accident;2005-11-07
308,617993;249,47902;lightning;2005-11-07
205,954318;194,87501;intentional;2005-11-07
313,348994; 65,50300;intentional;2005-11-08
155,034883;134,87501;accident;2005-11-08
156,513958;154,87498;accident;2005-11-08
242,665000;196,12399;accident;2005-11-08
195,688018;309,72098;accident;2005-11-09
 63,338988;212,97601;intentional;2005-11-09
305,874989;280,37502;accident;2005-11-11
268,035013; 61,98500;accident;2005-11-18
337,049013; 69,05202;accident;2005-11-18
253,805992; 76,55400;accident;2005-11-20
199,096007;243,23900;accident;2005-11-20
254,615006; 65,93401;accident;2005-12-02
310,153993;218,51898;accident;2005-12-02
335,274722;244,87502;accident;2005-12-02
304,914989;314,85901;accident;2005-12-02
245,474642;314,87500;accident;2005-12-02
304,631007;232,68400;accident;2005-12-03
249,491011;248,30699;accident;2005-12-03
195,874382;324,87499;intentional;2005-12-03
189,623011;300,14601;intentional;2005-12-03
235,194791;324,87499;intentional;2005-12-03
195,914357;324,87499;accident;2005-12-03
197,299011;342,19599;accident;2005-12-03
205,394668;284,87500;accident;2005-12-03
 65,954313;204,87499;intentional;2005-12-03
 96,314086;184,87498;intentional;2005-12-03
359,336994;220,49399;accident;2005-12-04
260,682012;278,59701;accident;2005-12-04
203,779998;316,54300;accident;2005-12-04
230,730983;332,45101;accident;2005-12-04
275,327013;164,28502;accident;2005-12-05
288,672587;244,87502;intentional;2005-12-06
215,154844;304,87501;intentional;2005-12-06
 58,792552;234,87499;accident;2005-12-06
 66,993623;244,87502;accident;2005-12-06
107,193522;134,87501;accident;2005-12-07
225,394680;124,87498;accident;2005-12-07
186,913666;304,87501;accident;2005-12-07
155,074858;134,87501;accident;2005-12-08
 90,525986;175,70100;intentional;2005-12-08
136,993645;144,87500;intentional;2005-12-08
327,726003;235,30200;lightning;2005-12-08
115,034898;254,87500;accident;2005-12-08
318,250969;261,08700;accident;2005-12-24
320,186998; 68,97099;accident;2005-12-28
205,674493;344,87500;intentional;2006-01-03
249,678014; 81,29300;accident;2006-01-04
269,901006;204,30699;intentional;2006-01-04
310,179017;218,14102;accident;2006-01-04
247,218992;272,70002;accident;2006-01-04
340,099985;147,87500;intentional;2006-01-05
137,233495;144,87500;accident;2006-01-05
137,273470;144,87500;accident;2006-01-05
333,505029;179,69298;accident;2006-01-05
231,599000;242,61699;accident;2006-01-06
243,967985;361,02502;accident;2006-01-06
 46,154216;224,87501;intentional;2006-01-06
311,621994;146,07501;accident;2006-01-07
327,763020; 82,38100;accident;2006-01-07
345,851987;210,09301;intentional;2006-01-07
 88,312850;244,87502;intentional;2006-01-07
 67,233473;244,87502;accident;2006-01-07
 75,554589;134,87501;accident;2006-01-08
215,034919; 84,87500;intentional;2006-01-08
199,751917;304,87501;accident;2006-01-08
146,274122; 94,87499;intentional;2006-01-09
185,394656;344,87500;intentional;2006-01-09
 59,711977;234,87499;accident;2006-01-09
 29,278010;185,45402;accident;2006-01-09
 82,563006;221,70599;accident;2006-01-09
115,514598;244,87502;accident;2006-01-09
 67,313423;254,87500;accident;2006-01-10
106,234162;254,87500;intentional;2006-01-10
204,674998;327,32501;intentional;2006-01-27
330,090005; 63,63001;accident;2006-02-03
285,533990; 71,47902;accident;2006-02-04
105,634537;194,87501;accident;2006-02-04
225,514605;124,87498;accident;2006-02-05
225,554580;124,87498;accident;2006-02-05
247,871983;246,52998;accident;2006-02-06
199,472092;304,87501;accident;2006-02-06
196,154207;324,87499;accident;2006-02-06
225,234780;344,87500;other;2006-02-06
 34,835014;214,87502;accident;2006-02-06
 15,114867;214,87502;accident;2006-02-06
261,508015; 72,95302;accident;2006-02-07
179,266009;313,44901;accident;2006-02-07
204,597007;304,25700;accident;2006-02-07
 75,954339;234,87499;intentional;2006-02-07
 54,998924;214,87502;accident;2006-02-07
 88,352825;244,87502;intentional;2006-02-07
105,674512;244,87502;accident;2006-02-07
 85,274750;234,87499;intentional;2006-02-07
175,234770; 84,87500;intentional;2006-02-09
111,630987; 87,03501;intentional;2006-02-09
282,782990;277,98699;accident;2006-02-09
234,350999;162,47999;accident;2006-02-10
 45,474641;124,87498;intentional;2006-02-10
 59,951827;234,87499;intentional;2006-02-10
 96,434011;184,87498;intentional;2006-02-10
 98,032971;254,87500;intentional;2006-02-10
 98,072946;254,87500;intentional;2006-02-10
211,756010;236,76201;accident;2006-02-15
275,274006; 62,46002;accident;2006-02-18
107,233497;134,87501;intentional;2006-02-27
280,203004;231,70202;accident;2006-03-03
155,514583;224,87501;accident;2006-03-03
274,357020;228,63002;accident;2006-03-04
292,725012;331,34198;accident;2006-03-04
 59,352202;234,87499;intentional;2006-03-06
176,434020;104,87501;accident;2006-03-07
215,244988;340,17502;accident;2006-03-07
 95,234761;194,87501;accident;2006-03-07
202,437997;343,42203;accident;2006-03-08
 90,421012;261,57202;accident;2006-03-08
273,677005;198,39700;accident;2006-03-09
245,714492;324,87499;intentional;2006-03-09
 25,022911;234,87499;intentional;2006-03-09
 59,751952;234,87499;intentional;2006-03-09
268,708992; 77,21799;accident;2006-03-10
106,793772; 94,87499;intentional;2006-03-10
185,154806;314,87500;accident;2006-03-10
185,194781;314,87500;accident;2006-03-10
 38,323993;214,24102;accident;2006-03-10
211,857986;313,17199;accident;2006-03-13
260,478019; 70,64702;accident;2006-03-14
254,195988;306,78802;accident;2006-03-14
204,771018;293,91799;accident;2006-03-14
178,792545;234,87499;intentional;2006-03-14
268,127995;105,03499;accident;2006-03-15
248,489997;247,56502;accident;2006-03-15
205,754443;344,87500;accident;2006-03-15
292,180993;177,45298;accident;2006-03-16
282,630006;236,50301;intentional;2006-03-16
298,841987; 55,58700;intentional;2006-03-19
276,039008; 63,59799;accident;2006-03-21
327,549993; 56,16499;intentional;2006-03-22
270,619997; 59,60700;accident;2006-03-25
325,518983;144,51902;accident;2006-03-25
296,218987; 50,41899;accident;2006-03-26
301,916984; 75,69398;accident;2006-03-27
271,182005; 61,95002;intentional;2006-03-27
137,193520;144,87500;intentional;2006-03-27
284,323986; 63,16102;accident;2006-03-28
280,763013; 53,12302;accident;2006-03-29
385,343010;106,36800;accident;2006-03-30
296,694010; 56,43299;intentional;2006-03-31
227,238007;302,18302;accident;2006-04-02
328,667015; 79,63000;accident;2006-04-03
243,666014;320,82500;accident;2006-04-04
194,759000;327,67599;accident;2006-04-04
235,074866;344,87500;accident;2006-04-06
218,201019;252,00800;intentional;2006-04-07
215,274769;324,87499;accident;2006-04-07
127,073569;224,87501;intentional;2006-04-07
  8,248002;236,45201;accident;2006-04-07
196,953667;174,87499;intentional;2006-04-08
146,194171; 94,87499;intentional;2006-04-08
 75,514614;224,87501;accident;2006-04-08
106,673887; 94,87499;accident;2006-04-09
175,274745; 84,87500;intentional;2006-04-09
165,394684;174,87499;intentional;2006-04-10
145,194796;244,87502;intentional;2006-04-13
205,434643;334,87497;accident;2006-04-14
225,474630;124,87498;intentional;2006-04-25
307,584999; 76,15401;lightning;2006-04-27
